* Measurement data measured by REW V5.20.9
* Source:
* Format:
* Dated: 2022/08/25 23:24:17
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note:
* Smoothing: 1/24 octave
* Frequency Step: 1/96 octave
* Start Frequency: 9.928 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6177.303223 76.277 80.0294
6222.066406 76.349 80.5567
6267.154297 76.425 81.0490
6312.568359 76.504 81.5024
6358.312012 76.587 81.9108
6404.386719 76.675 82.2674
6450.795898 76.767 82.5663
6497.541016 76.863 82.8025
6544.625000 76.962 82.9724
6592.049805 77.063 83.0735
6639.818359 77.167 83.1022
6687.933594 77.272 83.0549
6736.396973 77.378 82.9288
6785.211426 77.484 82.7218
6834.379883 77.585 82.4313
6883.904785 77.682 82.0522
6933.788574 77.771 81.5774
6984.033691 77.852 81.0006
7034.642578 77.922 80.3199
7085.618652 77.980 79.5372
7136.963867 78.024 78.6576
7188.681152 78.054 77.6895
7240.773438 78.072 76.6441
7293.243164 78.076 75.5354
7346.092773 78.066 74.3776
7399.325684 78.041 73.1826
7452.944336 78.000 71.9597
7506.951172 77.944 70.7175
7561.350098 77.876 69.4622
7616.142578 77.799 68.1944
7671.332031 77.719 66.9073
7726.921875 77.639 65.5844
7782.914551 77.559 64.1993
7839.312500 77.478 62.7176
7896.119629 77.389 61.0973
7953.337891 77.283 59.2970
8010.971191 77.148 57.2909
8069.021973 76.970 55.0865
8127.493164 76.735 52.7346
8186.388672 76.430 50.3291
8245.710938 76.050 47.9968
8305.461914 75.594 45.8773
8365.647461 75.069 44.1020
8426.267578 74.487 42.7733
8487.328125 73.864 41.9509
8548.831055 73.213 41.6471
8610.779297 72.549 41.8322
8673.176758 71.882 42.4499
8736.026367 71.223 43.4379
8799.331055 70.583 44.7412
8863.094727 69.972 46.3148
8927.320312 69.395 48.1201
8992.010742 68.851 50.1219
9057.170898 68.337 52.2906
9122.802734 67.849 54.6044
9188.910156 67.387 57.0514
9255.497070 66.950 59.6277
9322.566406 66.537 62.3325
9390.121094 66.145 65.1563
9458.166016 65.771 68.0743
9526.704102 65.413 71.0555
9595.738281 65.073 74.0762
9665.273438 64.752 77.1241
9735.311523 64.448 80.1929
9805.857422 64.160 83.2801
9876.915039 63.883 86.3852
9948.487305 63.618 89.5098
10020.578125 63.366 92.6570
10093.191406 63.128 95.8299
10166.331055 62.907 99.0365
10240.000000 62.704 102.2856
10314.203125 62.520 105.5756
10388.944336 62.353 108.8951
10464.226562 62.198 112.2353
10540.054688 62.052 115.5943
10616.432617 61.910 118.9711
10693.363281 61.774 122.3658
10770.852539 61.649 125.7812
10848.902344 61.539 129.2170
10927.517578 61.446 132.6694
11006.703125 61.371 136.1331
11086.461914 61.312 139.6079
11166.798828 61.270 143.1006
11247.718750 61.243 146.6127
11329.223633 61.232 150.1332
11411.320312 61.232 153.6476
11494.011719 61.243 157.1452
11577.301758 61.266 160.6190
11661.195312 61.306 164.0614
11745.697266 61.364 167.4647
11830.811523 61.440 170.8257
11916.542969 61.534 174.1460
12002.894531 61.641 177.4225
12089.873047 61.764 -179.3581
12177.480469 61.902 -176.2084
12265.723633 62.058 -173.1215
12354.606445 62.233 -170.0783
12444.132812 62.425 -167.0666
12534.308594 62.635 -164.0842
12625.136719 62.861 -161.1354
12716.624023 63.106 -158.2289
12808.773438 63.374 -155.3778
12901.591797 63.665 -152.6003
12995.082031 63.975 -149.9161
13089.250000 64.296 -147.3474
13184.099609 64.622 -144.9207
13279.636719 64.947 -142.6639
13375.867188 65.270 -140.6026
13472.793945 65.596 -138.7601
13570.422852 65.933 -137.1581
13668.759766 66.290 -135.8224
13767.809570 66.680 -134.7899
13867.577148 67.105 -134.1079
13968.067383 67.567 -133.8286
14069.285156 68.054 -134.0086
14171.237305 68.554 -134.7090
14273.927734 69.044 -135.9880
14377.362305 69.502 -137.8890
14481.546875 69.904 -140.4212
14586.486328 70.222 -143.5384
14692.185547 70.434 -147.1236
14798.651367 70.523 -150.9899
14905.888672 70.480 -154.9060
15013.902344 70.305 -158.6390
15122.700195 70.007 -161.9932
15232.285156 69.593 -164.8328
15342.664062 69.075 -167.0875
15453.843750 68.464 -168.7421
15565.829102 67.775 -169.8226
15678.625000 67.031 -170.3804
15792.239258 66.263 -170.4813
15906.675781 65.510 -170.1945
16021.942383 64.807 -169.5827
16138.043945 64.184 -168.7004
16254.986328 63.656 -167.5992
16372.777344 63.224 -166.3312
16491.421875 62.881 -164.9511
16610.923828 62.616 -163.5211
16731.294922 62.419 -162.1106
16852.535156 62.278 -160.7899
16974.656250 62.184 -159.6320
17097.662109 62.136 -158.7216
17221.558594 62.130 -158.1506
17346.353516 62.154 -158.0065
17472.052734 62.189 -158.3686
17598.662109 62.203 -159.3043
17726.189453 62.163 -160.8581
17854.640625 62.042 -163.0229
17984.021484 61.815 -165.7022
18114.341797 61.463 -168.6984
18245.605469 60.973 -171.7315
18377.820312 60.346 -174.4843
18510.994141 59.593 -176.6702
18645.132812 58.738 -178.0965
18780.242188 57.808 -178.6772
18916.332031 56.834 -178.3986
19053.408203 55.845 -177.2937
19191.476562 54.856 -175.4380
19330.546875 53.849 -172.9187
19470.623047 52.779 -169.8131
19611.714844 51.645 -166.3876
19753.830078 50.593 -163.2974
19896.974609 49.843 -161.1361
